id2,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
AU-412-413,-18.59,0.000461726,0.00000410047,-30.41,11,-4.03,-13.43,4,-3.96,0.4078005,0.1871783,0.826589,0.08955754
AU-360-361,-16.69,0.0000829921,0.000000179876,-31.36,11,-6.54,-7.49,2,-5.91,0.1574077,0.1297207,0.04470504,0.1929451
AU-443-444,-19.58,0.000101764,0.00000000413698,-36.35,8,-6.04,0,0,-7.5,0.147471,0.2345585,0.1470048,0.06504741
AU-70-71,-16.07,0.00186002,0.00000000304683,-31.31,8,-3.99,-6.93,1,-8.04,0.6836936,0.4551717,0.4482531,0.141416
GU-282-283,-18.8,0.0000413495,0.00000124812,-32.74,11,-5.5,-8.57,4,-6.68,0.1478023,0.3904345,0.0567728,0.01453424
AU-42-43,-28.95,0.0323076,0.00151692,-34.79,11,-8.3,-12.53,4,-10.84,0.6678245,0.5653771,0.2874618,0.4071372
AU-429-430,-10.81,0.00265761,0.0000162401,-20.79,6,-3.72,-9.85,4,-6.83,0.7966278,0.2152386,0.2553719,0.7500791
AU-603-604,-19.48,0.000409946,0.00348792,-27.4,7,-4.97,-12.13,4,-9.23,0.03073647,0.1278204,0.01393443,0.3383744
AU-109-110,-14.45,0.0000000215036,0.00000000399875,-36.22,7,-4.14,-6.53,1,-12.29,0.005752672,0.03436848,0.03060365,0.003781971
AU-132-133,-20.04,0.0000918999,0.0000236015,-31.78,11,-5.68,-8.17,4,-10.01,0.1245268,0.4310752,0.01346106,0.2188424
AU-204-205,-10.58,0.000166573,1.59782E-11,-30.33,4,-4.67,-4.35,2,-8.41,0.07042342,0.9196749,0.1252505,0.4126263
AU-373-374,-14.55,0.00000211361,0.000000220561,-31.26,8,-4.89,-4.49,2,-6.43,0.8520565,0.1306819,0.01598708,0.3188301
AU-414-415,-14.08,0.00367033,0.0000406528,-23.33,11,-6,-8.31,4,-12.53,0.2354983,0.2005314,0.6852783,0.4001989
AU-434-435,-15.68,0.0254677,0.0382914,-19.76,8,-5.06,-15.81,10,-10.34,0.1231599,0.04737486,0.9795687,0.3168051
AU-455-456,-13.51,0.0307019,0.000851242,-19.72,7,-4.04,-7.55,2,-6.99,0.7768869,0.06898093,0.1372076,0.1214093
AU-545-546,-17.63,0.0000542681,0.000000665591,-31.78,8,-4.09,-12.81,4,-7.42,0.538663,0.2074737,0.004427356,0.05980729
AU-576-577,-20.35,0.000000632512,0.0118551,-31.36,10,-5.64,-14.97,4,-7.89,0.2664076,0.5741988,0.08065756,0.06845106
AU-680-681,-18.38,0.00235958,0.000024006,-28.2,11,-5.65,-10.63,4,-10.55,0.2278398,0.06850453,0.2661375,0.2071677
GU-148-149,-19.91,0.0000216791,0.000000016951,-36.76,7,-4.18,-1.71,1,-9.76,0.0582293,0.1373255,0.07980991,0.8713552
GU-163-164,-17.45,0.000238,0.00000200857,-30.08,10,-6.35,-5.14,2,-9.81,0.1265534,0.8750666,0.7971804,0.09560316
GU-229-230,-18.12,0.00000992149,0.000323155,-29.63,11,-3.73,-11.55,4,-9.58,0.004670553,0.09125765,0.7047712,0.254726
GU-255-256,-14.35,0.0000354856,0.0000621702,-26.08,7,-5.11,-14.31,6,-9.87,0.7928335,0.2889489,0.3465144,0.1014278
GU-268-269,-17.97,0.000272656,0.0000360938,-28.82,11,-5.24,-9.41,4,-4.57,0.1014278,0.196104,0.6499419,0.2332358
GU-763-764,-13.3,0.00000124812,0.0000000242198,-31.62,1,-2.05,-17.11,4,-7.9,0.4587431,0.05846723,0.03913965,0.1588205
AU-145-146,-12.74,0.00220453,0.154254,-17.44,10,-2.43,-15.05,4,-9.38,0.5187483,0.0358868,0.1501809,0.1663422
AU-352-353,-18.11,0.0211258,0.294214,-21.1,8,-6.35,-9.29,4,-10.63,0.7618306,0.1308773,0.6107669,0.8462676
AU-615-616,-12.9,0.037012,0.000000192527,-23.94,9,-4.81,-11.43,4,-6.66,0.953106,0.7751685,0.976238,0.8601272
GU-196-197,-16.85,0.000000830125,0.000000934977,-33.26,7,-5.98,0,0,-4.6,0.1791739,0.05137579,0.07751844,0.4026316
AU-420-421,-16.15,0.00561303,0.00000000130276,-31.24,10,-5.45,-6.81,1,-10.88,0.4622245,0.1912342,0.8702348,0.8669547
AU-432-433,-18.9,0.000575865,0.000000121686,-32.66,9,-6.17,-9.11,6,-14.16,0.7753653,0.8669547,0.7885076,0.01461952
AU-450-451,-14.4,0.000226172,1.59821E-13,-36.68,5,-7.09,0,0,-9.35,0.1673659,0.09958261,0.2987744,0.3624473
AU-462-463,-16.99,0.00304459,0.0010089,-24.46,8,-5.82,0,0,-9.87,0.826337,0.2987744,0.1103815,0.1430797
AU-499-500,-16.32,0.0000386324,0.00000000130276,-34.34,7,-4.75,-7.88,2,-7.35,0.8632937,0.1361224,0.1096526,0.8398578
AU-900-901,-14.78,0.000781906,0.000140542,-24.21,6,-4.66,-8.95,6,-9.13,0.7761382,0.1175433,0.07809849,0.06090308
GU-49-50,-21.12,0.0000315061,0.00000012805,-36.56,7,-4.38,-4.13,2,-10.25,0.2692562,0.1156966,0.02695178,0.2925881
GU-579-580,-19.36,0.0416869,0.00000438886,-28.49,10,-5.1,-10.47,4,-6.38,0.682295,0.3048518,0.6673171,0.8404439
GU-78-79,-18.37,0.0000113662,0.000000552117,-33.55,10,-4.9,-12.33,4,-6.47,0.052957,0.09473879,0.2841158,0.04392155
GU-940-941,-20.05,0.0000379814,0.00115581,-30.02,8,-5.02,0,0,-11.15,0.01425851,0.04931274,0.05685779,0.0668843
